Datetime,median_house_price,household_income,employment,education_spending,GDP,population,individual_income,health_spending,fed_interest_rate,nasdaq,nyStockExchange
2/13/1973,30200,54216,83912000,12225,6726.358956,211909000,5356,47316,6.58,127.19,665.299988
2/14/1973,30200,54216,83912000,12225,6726.358956,211909000,5356,47316,6.58,125.42,656.099976
2/15/1973,30200,54216,83912000,12225,6726.358956,211909000,5356,47316,6.58,124.43,651.97998
2/16/1973,30200,54216,83912000,12225,6726.358956,211909000,5356,47316,6.58,124.55,654.830017
2/17/1973,30200,54216,83912000,12225,6726.358956,211909000,5356,47316,6.58,125.01,656.630005
2/18/1973,30200,54216,83912000,12225,6726.358956,211909000,5356,47316,6.58,125.01,656.630005
2/19/1973,30200,54216,83912000,12225,6726.358956,211909000,5356,47316,6.58,125.01,656.630005
2/20/1973,30200,54216,83912000,12225,6726.358956,211909000,5356,47316,6.58,125.01,656.630005
2/21/1973,30200,54216,83912000,12225,6726.358956,211909000,5356,47316,6.58,123.95,652.289978
2/22/1973,30200,54216,83912000,12225,6726.358956,211909000,5356,47316,6.58,123.68,650.390015
2/23/1973,30200,54216,83912000,12225,6726.358956,211909000,5356,47316,6.58,122.34,643.090027
2/24/1973,30200,54216,83912000,12225,6726.358956,211909000,5356,47316,6.58,121.27,637.48999
2/25/1973,30200,54216,83912000,12225,6726.358956,211909000,5356,47316,6.58,121.27,637.48999
2/26/1973,30200,54216,83912000,12225,6726.358956,211909000,5356,47316,6.58,121.27,637.48999
2/27/1973,30200,54216,83912000,12225,6726.358956,211909000,5356,47316,6.58,119.8,630.299988
2/28/1973,30200,54216,83912000,12225,6726.358956,211909000,5356,47316,6.58,120.41,634.419983
3/1/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,119.53,630.299988
3/2/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,120.11,636.219971
3/3/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,120.55,638.340027
3/4/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,120.55,638.340027
3/5/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,120.55,638.340027
3/6/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,121.91,646.580017
3/7/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,122.28,649.119995
3/8/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,122.11,647.75
3/9/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,121.99,645.210022
3/10/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,121.86,645.210022
3/11/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,121.86,645.210022
3/12/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,121.86,645.210022
3/13/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,122.09,648.280029
3/14/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,122.1,650.5
3/15/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,121.6,645.630005
3/16/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,121.22,642.349976
3/17/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,119.94,634.320007
3/18/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,119.94,634.320007
3/19/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,119.94,634.320007
3/20/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,119.26,632.630005
3/21/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,117.89,624.590027
3/22/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,115.69,614.549988
3/23/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,115.47,614.859985
3/24/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,115.54,620.150024
3/25/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,115.54,620.150024
3/26/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,115.54,620.150024
3/27/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,116.89,629.450012
3/28/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,117.14,629.669983
3/29/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,118.19,636.01001
3/30/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,117.46,629.97998
3/31/1973,30200,54216,84452000,12225,6726.358956,211909000,5356,47316,7.09,115.79,622.690002
4/1/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,115.79,622.690002
4/2/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,115.79,622.690002
4/3/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,114.47,616.77002
4/4/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,112.89,613.700012
4/5/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,112.02,611.369995
4/6/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,113.27,615.710022
4/7/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,114.01,624.059998
4/8/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,114.01,624.059998
4/9/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,114.01,624.059998
4/10/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,114.81,631.570007
4/11/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,115.29,634.109985
4/12/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,115.59,633.369995
4/13/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,115.22,630.719971
4/14/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,114.55,627.22998
4/15/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,114.55,627.22998
4/16/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,114.55,627.22998
4/17/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,113.64,623.849976
4/18/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,113.71,626.48999
4/19/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,114.15,630.090027
4/20/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,113.02,626.919983
4/21/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,113.02,626.919983
4/22/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,113.02,626.919983
4/23/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,113.02,626.919983
4/24/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,111.23,617.719971
4/25/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,109.37,608.309998
4/26/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,109.72,610.530029
4/27/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,108.4,601.219971
4/28/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,107.85,599.849976
4/29/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,107.85,599.849976
4/30/1973,32700,54216,84559000,12225,6726.358956,211909000,5356,47316,7.12,107.85,599.849976
5/1/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,107.96,600.159973
5/2/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,109.05,607.570007
5/3/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,109.81,616.97998
5/4/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,110.89,621.419983
5/5/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,110.48,618.669983
5/6/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,110.48,618.669983
5/7/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,110.48,618.669983
5/8/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,110.67,622.789978
5/9/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,110.54,619.200012
5/10/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,110.32,614.859985
5/11/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,109.1,607.25
5/12/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,106.46,594.23999
5/13/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,106.46,594.23999
5/14/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,106.46,594.23999
5/15/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,106.14,597.52002
5/16/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,106.1,596.780029
5/17/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,105.19,591.710022
5/18/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,102.89,581.130005
5/19/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,100.76,573.309998
5/20/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,100.76,573.309998
5/21/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,100.76,573.309998
5/22/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,101.59,577.960022
5/23/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,102.09,580.390015
5/24/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,104.27,596.890015
5/25/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,105.17,602.280029
5/26/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,104.85,600.590027
5/27/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,104.85,600.590027
5/28/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,104.85,600.590027
5/29/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,104.85,600.590027
5/30/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,103.19,591.599976
5/31/1973,32700,54216,84648000,12225,6726.358956,211909000,5356,47316,7.84,102.64,586
6/1/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,102.3,580.070007
6/2/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,100.77,573.940002
6/3/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,100.77,573.940002
6/4/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,100.77,573.940002
6/5/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,101.71,582.400024
6/6/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,101.7,580.599976
6/7/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,102.57,588.75
6/8/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,103.72,595.200012
6/9/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,103.04,593.5
6/10/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,103.04,593.5
6/11/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,103.04,593.5
6/12/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,104.79,602.169983
6/13/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,104.33,599.210022
6/14/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,103.56,592.659973
6/15/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,102.26,585.359985
6/16/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,100.77,576.900024
6/17/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,100.77,576.900024
6/18/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,100.77,576.900024
6/19/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,100.96,578.590027
6/20/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,101.19,581.130005
6/21/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,100.4,574.369995
6/22/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,100.99,576.900024
6/23/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,99.43,568.76001
6/24/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,99.43,568.76001
6/25/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,99.43,568.76001
6/26/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,99.96,574.26001
6/27/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,100.22,576.059998
6/28/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,101.16,581.97998
6/29/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,100.98,579.859985
6/30/1973,32700,54216,85185000,12225,6726.358956,211909000,5356,47316,8.49,100.15,572.780029
7/1/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,100.15,572.780029
7/2/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,100.15,572.780029
7/3/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,99.45,567.599976
7/4/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,99.39,566.650024
7/5/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,99.39,566.650024
7/6/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,99.48,564.210022
7/7/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,100.01,569.080017
7/8/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,100.01,569.080017
7/9/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,100.01,569.080017
7/10/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,101.18,577.330017
7/11/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,102.69,590.650024
7/12/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,103.17,590.01001
7/13/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,103.03,582.820007
7/14/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,103.97,592.02002
7/15/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,103.97,592.02002
7/16/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,103.97,592.02002
7/17/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,104.64,593.5
7/18/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,105.77,598.049988
7/19/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,106.52,600.059998
7/20/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,107.68,603.650024
7/21/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,107.75,605.77002
7/22/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,107.75,605.77002
7/23/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,107.75,605.77002
7/24/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,108.29,609.26001
7/25/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,109.19,618.030029
7/26/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,109.17,618.98999
7/27/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,109.36,617.080017
7/28/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,108.88,615.179993
7/29/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,108.88,615.179993
7/30/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,108.88,615.179993
7/31/1973,33500,54216,85299000,12225,6726.358956,211909000,5356,47316,10.4,108.64,609.580017
8/1/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,107.13,601.650024
8/2/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,106.98,601.01001
8/3/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,106.82,600.47998
8/4/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,107.21,601.960022
8/5/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,107.21,601.960022
8/6/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,107.21,601.960022
8/7/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,107.3,600.909973
8/8/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,106.13,595.200012
8/9/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,106.15,595.299988
8/10/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,105.32,590.440002
8/11/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,104.35,583.98999
8/12/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,104.35,583.98999
8/13/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,104.35,583.98999
8/14/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,103.59,578.48999
8/15/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,103.35,580.390015
8/16/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,103.31,577.01001
8/17/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,103.71,577.109985
8/18/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,102.67,572.98999
8/19/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,102.67,572.98999
8/20/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,102.67,572.98999
8/21/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,102.12,568.549988
8/22/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,101.34,566.219971
8/23/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,102.53,573.840027
8/24/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,102.4,572.880005
8/25/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,102.91,576.900024
8/26/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,102.91,576.900024
8/27/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,102.91,576.900024
8/28/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,102.99,580.179993
8/29/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,103.79,585.679993
8/30/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,103.99,585.679993
8/31/1973,33500,54216,85204000,12225,6726.358956,211909000,5356,47316,10.5,104.87,588.320007
9/1/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,105.5,590.440002
9/2/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,105.5,590.440002
9/3/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,105.5,590.440002
9/4/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,105.5,590.440002
9/5/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,106.03,591.710022
9/6/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,106.36,594.880005
9/7/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,107.02,593.400024
9/8/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,106.25,588.01001
9/9/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,106.25,588.01001
9/10/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,106.25,588.01001
9/11/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,105.77,584.72998
9/12/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,105.33,583.559998
9/13/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,105.6,585.469971
9/14/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,106.07,591.280029
9/15/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,106.27,591.070007
9/16/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,106.27,591.070007
9/17/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,106.27,591.070007
9/18/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,106.3,589.799988
9/19/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,107.91,601.650024
9/20/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,108.76,607.359985
9/21/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,109.46,610.419983
9/22/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,109.69,612.320007
9/23/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,109.69,612.320007
9/24/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,109.69,612.320007
9/25/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,109.8,615.919983
9/26/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,110.62,620.359985
9/27/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,111.27,621.73999
9/28/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,111.2,618.669983
9/29/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,110.97,617.719971
9/30/1973,33500,54216,85488000,12225,6726.358956,211909000,5356,47316,10.78,110.97,617.719971
10/1/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,110.97,617.719971
10/2/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,111.76,621.210022
10/3/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,112.13,621.630005
10/4/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,111.51,619.619995
10/5/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,112.56,627.450012
10/6/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,113.17,630.190002
10/7/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,113.17,630.190002
10/8/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,113.17,630.190002
10/9/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,113.07,629.559998
10/10/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,112.17,623.849976
10/11/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,113.56,634.640015
10/12/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,114.1,637.070007
10/13/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,113.13,629.450012
10/14/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,113.13,629.450012
10/15/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,113.13,629.450012
10/16/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,113.14,629.450012
10/17/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,112.66,628.080017
10/18/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,112.82,627.969971
10/19/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,113.25,629.030029
10/20/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,112.29,622.580017
10/21/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,112.29,622.580017
10/22/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,112.29,622.580017
10/23/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,111.81,625.440002
10/24/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,112.13,627.450012
10/25/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,112.31,628.5
10/26/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,112.79,633.369995
10/27/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,112.09,631.98999
10/28/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,112.09,631.98999
10/29/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,112.09,631.98999
10/30/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,110.63,622.26001
10/31/1973,34000,54216,85987000,12225,6726.358956,211909000,5356,47316,10.01,110.17,616.23999
11/1/1973,34000,54216,86320000,12225,6726.358956,211909000,5356,47316,10.03,109.62,612.640015
11/2/1973,34000,54216,86320000,12225,6726.358956,211909000,5356,47316,10.03,108.93,609.150024
11/3/1973,34000,54216,86320000,12225,6726.358956,211909000,5356,47316,10.03,107.21,599.640015
11/4/1973,34000,54216,86320000,12225,6726.358956,211909000,5356,47316,10.03,107.21,599.640015
11/5/1973,34000,54216,86320000,12225,6726.358956,211909000,5356,47316,10.03,107.21,599.640015
11/6/1973,34000,54216,86320000,12225,6726.358956,211909000,5356,47316,10.03,106.29,595.830017
11/7/1973,34000,54216,86320000,12225,6726.358956,211909000,5356,47316,10.03,106.72,599.950012
11/8/1973,34000,54216,86320000,12225,6726.358956,211909000,5356,47316,10.03,107.31,606.929993
11/9/1973,34000,54216,86320000,12225,6726.358956,211909000,5356,47316,10.03,105.77,597.52002
11/10/1973,34000,54216,86320000,12225,6726.358956,211909000,5356,47316,10.03,105.08,591.710022
11/11/1973,34000,54216,86320000,12225,6726.358956,211909000,5356,47316,10.03,105.08,591.710022
11/12/1973,34000,54216,86320000,12225,6726.358956,211909000,5356,47316,10.03,105.08,591.710022
11/13/1973,34000,54216,86320000,12225,6726.358956,211909000,5356,47316,10.03,104.74,590.119995
11/14/1973,34000,54216,86320000,12225,6726.358956,211909000,5356,47316,10.03,101.98,579.650024
11/15/1973,34000,54216,86320000,12225,6726.358956,211909000,5356,47316,10.03,101.63,579.22998
11/16/1973,34000,54216,86320000,12225,6726.358956,211909000,5356,47316,10.03,101.38,586.630005
11/17/1973,34000,54216,86320000,12225,6726.358956,211909000,5356,47316,10.03,99,568.440002
11/18/1973,34000,54216,86320000,12225,6726.358956,211909000,5356,47316,10.03,99,568.440002
11/19/1973,34000,54216,86320000,12225,6726.358956,211909000,5356,47316,10.03,99,568.440002
11/20/1973,34000,54216,86320000,12225,6726.358956,211909000,5356,47316,10.03,96.58,556.179993
11/21/1973,34000,54216,86320000,12225,6726.358956,211909000,5356,47316,10.03,97.32,562.52002
11/22/1973,34000,54216,86320000,12225,6726.358956,211909000,5356,47316,10.03,97.3,561.359985
11/23/1973,34000,54216,86320000,12225,6726.358956,211909000,5356,47316,10.03,97.3,561.359985
