1981-10,100378000
1981-09,100064000
1981-08,100689000
1981-07,100693000
1981-06,100298000
1981-05,101048000
1981-04,101056000
1981-03,100571000
1981-02,100191000
1981-01,99955000
1980-12,99634000
1980-11,99545000
1980-10,99317000
1980-09,99077000
1980-08,98824000
1980-07,98796000
1980-06,98682000
1980-05,98945000
1980-04,99233000
1980-03,99713000
1980-02,99995000
1980-01,99879000
1979-12,99933000
1979-11,99574000
1979-10,99404000
1979-09,99340000
1979-08,98776000
1979-07,99006000
1979-06,98679000
1979-05,98331000
1979-04,98103000
1979-03,98480000
1979-02,98329000
1979-01,97948000
1978-12,97581000
1978-11,97485000
1978-10,97133000
1978-09,96670000
1978-08,96431000
1978-07,96090000
1978-06,96343000
1978-05,95769000
1978-04,95394000
1978-03,94755000
1978-02,94519000
1978-01,94384000
1977-12,94105000
1977-11,93761000
1977-10,93052000
1977-09,92702000
1977-08,92441000
1977-07,92084000
1977-06,91959000
1977-05,91754000
1977-04,91271000
1977-03,90808000
1977-02,90342000
1977-01,89928000
1976-12,89803000
1976-11,89634000
1976-10,89274000
1976-09,89173000
1976-08,89223000
1976-07,89093000
1976-06,88563000
1976-05,88794000
1976-04,88416000
1976-03,87985000
1976-02,87672000
1976-01,87400000
1975-12,86665000
1975-11,86456000
1975-10,86370000
1975-09,86279000
1975-08,86234000
1975-07,85894000
1975-06,85355000
1975-05,85451000
1975-04,85189000
1975-03,85187000
1975-02,85256000
1975-01,85627000
1974-12,86144000
1974-11,86626000
1974-10,86995000
1974-09,87051000
1974-08,87037000
1974-07,87149000
1974-06,86941000
1974-05,86891000
1974-04,86669000
1974-03,86819000
1974-02,86754000
1974-01,86555000
1973-12,86401000
1973-11,86320000
1973-10,85987000
1973-09,85488000
1973-08,85204000
1973-07,85299000
1973-06,85185000
1973-05,84648000
1973-04,84559000
1973-03,84452000
1973-02,83912000
1973-01,83161000
1972-12,83400000
1972-11,82990000
1972-10,82616000
1972-09,82543000
1972-08,82578000
1972-07,82230000
1972-06,82083000
1972-05,81887000
1972-04,81655000
1972-03,81573000
1972-02,81108000
1972-01,80959000
1971-12,80471000
1971-11,80297000
1971-10,79918000
1971-09,79689000
1971-08,79539000
1971-07,79305000
1971-06,78757000
1971-05,79139000
1971-04,78987000
1971-03,78588000
1971-02,78700000
1971-01,78864000
1970-12,78594000
1970-11,78650000
1970-10,78685000
1970-09,78498000
1970-08,78624000
1970-07,78726000
1970-06,78413000
1970-05,78564000
1970-04,78930000
1970-03,78863000
1970-02,78698000
1970-01,78780000
1969-12,78740000
1969-11,78541000
1969-10,78445000
1969-09,78250000
1969-08,78250000
1969-07,77959000
1969-06,77880000
1969-05,77412000
1969-04,77523000
1969-03,77367000
1969-02,77327000
1969-01,76805000
1968-12,76778000
1968-11,76494000
1968-10,76224000
1968-09,76172000
1968-08,76043000
1968-07,76087000
1968-06,76182000
1968-05,76107000
1968-04,75561000
1968-03,75379000
1968-02,75229000
1968-01,74700000
1967-12,75473000
1967-11,75125000
1967-10,75051000
1967-09,74854000
1967-08,74767000
1967-07,74520000
1967-06,74278000
1967-05,73844000
1967-04,73882000
1967-03,73439000
1967-02,73606000
1967-01,73671000
