datetime,median_house_price,household_income,employment,education_spending,GDP,population,individual_income,health_spending,fed_interest_rate,nasdaq,nyStockExchange
1990-08-26,117000,56966,118802000,60660,23888.60001,249623000,17000,431289,8.13,381.27,1862.880005
1990-08-27,117000,56966,118802000,60660,23888.60001,249623000,17000,431289,8.13,381.27,1862.880005
1990-08-28,117000,56966,118802000,60660,23888.60001,249623000,17000,431289,8.13,382.86,1863.72998
1990-08-29,117000,56966,118802000,60660,23888.60001,249623000,17000,431289,8.13,381.78,1879.800049
1990-08-30,117000,56966,118802000,60660,23888.60001,249623000,17000,431289,8.13,378.68,1852.829956
1990-08-31,117000,56966,118802000,60660,23888.60001,249623000,17000,431289,8.13,381.21,1871.22998
1990-09-01,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,381.67,1872.920044
1990-09-02,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,381.67,1872.920044
1990-09-03,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,381.67,1872.920044
1990-09-04,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,381.67,1872.920044
1990-09-05,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,382.44,1881.380005
1990-09-06,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,378.78,1861.609985
1990-09-07,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,380.38,1876.939941
1990-09-08,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,381.73,1868.380005
1990-09-09,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,381.73,1868.380005
1990-09-10,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,381.73,1868.380005
1990-09-11,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,379.49,1865.099976
1990-09-12,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,380.32,1872.5
1990-09-13,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,376.18,1852.089966
1990-09-14,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,374.42,1841.420044
1990-09-15,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,374.11,1846.380005
1990-09-16,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,374.11,1846.380005
1990-09-17,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,374.11,1846.380005
1990-09-18,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,372.21,1849.130005
1990-09-19,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,371.68,1838.880005
1990-09-20,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,364.43,1810.430054
1990-09-21,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,362.25,1808.430054
1990-09-22,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,352.16,1771.209961
1990-09-23,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,352.16,1771.209961
1990-09-24,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,352.16,1771.209961
1990-09-25,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,354.78,1789.079956
1990-09-26,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,350.03,1771.310059
1990-09-27,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,341.19,1748.469971
1990-09-28,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,344.51,1774.800049
1990-09-29,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,354.65,1821.01001
1990-09-30,117000,56966,118524000,60660,23888.60001,249623000,17000,431289,8.2,354.65,1821.01001
1990-10-01,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,354.65,1821.01001
1990-10-02,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,356.39,1824.920044
1990-10-03,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,351.45,1805.98999
1990-10-04,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,349.89,1811.599976
1990-10-05,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,347.36,1804.939941
1990-10-06,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,348.14,1814.97998
1990-10-07,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,348.14,1814.97998
1990-10-08,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,348.14,1814.97998
1990-10-09,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,339.11,1770.150024
1990-10-10,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,333.25,1744.349976
1990-10-11,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,325.61,1715.060059
1990-10-12,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,327.55,1738.530029
1990-10-13,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,329.54,1753.550049
1990-10-14,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,329.54,1753.550049
1990-10-15,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,329.54,1753.550049
1990-10-16,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,325.44,1730.290039
1990-10-17,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,326.78,1729.76001
1990-10-18,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,334.03,1766.339966
1990-10-19,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,337.36,1801.76001
1990-10-20,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,341.12,1813.609985
1990-10-21,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,341.12,1813.609985
1990-10-22,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,341.12,1813.609985
1990-10-23,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,341.09,1802.819946
1990-10-24,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,340.98,1803.880005
1990-10-25,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,339.74,1792.349976
1990-10-26,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,334.36,1762.75
1990-10-27,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,330.8,1747.199951
1990-10-28,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,330.8,1747.199951
1990-10-29,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,330.8,1747.199951
1990-10-30,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,329.83,1756.089966
1990-10-31,121500,56966,118536000,60660,23888.60001,249623000,17000,431289,8.11,329.84,1757.040039
1990-11-01,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,330.6,1772.050049
1990-11-02,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,336.45,1798.27002
1990-11-03,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,340.76,1813.290039
1990-11-04,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,340.76,1813.290039
1990-11-05,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,340.76,1813.290039
1990-11-06,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,340.53,1799.75
1990-11-07,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,336.8,1770.780029
1990-11-08,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,336.37,1777.869995
1990-11-09,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,341.95,1809.910034
1990-11-10,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,351.46,1840.569946
1990-11-11,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,351.46,1840.569946
1990-11-12,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,351.46,1840.569946
1990-11-13,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,352.87,1832.530029
1990-11-14,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,356.87,1847.02002
1990-11-15,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,354.46,1830.52002
1990-11-16,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,350.85,1832.430054
1990-11-17,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,352.73,1843.420044
1990-11-18,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,352.73,1843.420044
1990-11-19,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,352.73,1843.420044
1990-11-20,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,348.29,1823.76001
1990-11-21,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,348.77,1826.400024
1990-11-22,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,349.04,1822.810059
1990-11-23,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,349.04,1822.810059
1990-11-24,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,348.86,1828.829956
1990-11-25,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,348.86,1828.829956
1990-11-26,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,348.86,1828.829956
1990-11-27,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,354.05,1838.449951
1990-11-28,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,355.06,1838.880005
1990-11-29,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,355.75,1830.73999
1990-11-30,121500,56966,118306000,60660,23888.60001,249623000,17000,431289,7.81,359.06,1861.609985
1990-12-01,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,361.32,1872.290039
1990-12-02,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,361.32,1872.290039
1990-12-03,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,361.32,1872.290039
1990-12-04,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,364.11,1884.130005
1990-12-05,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,370.87,1904.430054
1990-12-06,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,372.29,1900.209961
1990-12-07,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,371.54,1893.439941
1990-12-08,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,371.47,1898.829956
1990-12-09,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,371.47,1898.829956
1990-12-10,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,371.47,1898.829956
1990-12-11,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,367.99,1886.569946
1990-12-12,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,370.42,1905.910034
1990-12-13,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,371.5,1903.910034
1990-12-14,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,368.83,1889.630005
1990-12-15,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,365.72,1884.449951
1990-12-16,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,365.72,1884.449951
1990-12-17,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,365.72,1884.449951
1990-12-18,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,370.17,1905.280029
1990-12-19,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,371.22,1906.969971
1990-12-20,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,372.3,1906.660034
1990-12-21,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,373.6,1912.469971
1990-12-22,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,372.41,1903.380005
1990-12-23,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,372.41,1903.380005
1990-12-24,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,372.41,1903.380005
1990-12-25,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,372.4,1909.619995
1990-12-26,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,372.4,1909.619995
1990-12-27,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,371.05,1897.77002
1990-12-28,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,371.2,1899.569946
1990-12-29,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,373.84,1908.449951
1990-12-30,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,373.84,1908.449951
1990-12-31,121500,56966,118241000,60660,23888.60001,249623000,17000,431289,7.31,373.84,1908.449951
1991-01-01,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,372.19,1888.680054
1991-01-02,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,372.19,1888.680054
1991-01-03,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,367.51,1865.310059
1991-01-04,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,367.24,1860.449951
1991-01-05,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,360.24,1830.0
1991-01-06,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,360.24,1830.0
1991-01-07,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,360.24,1830.0
1991-01-08,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,359.0,1825.130005
1991-01-09,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,357.45,1807.790039
1991-01-10,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,361.92,1823.22998
1991-01-11,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,361.8,1826.930054
1991-01-12,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,355.75,1810.329956
1991-01-13,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,355.75,1810.329956
1991-01-14,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,355.75,1810.329956
1991-01-15,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,357.3,1815.51001
1991-01-16,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,365.2,1829.26001
1991-01-17,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,375.81,1892.48999
1991-01-18,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,376.99,1912.469971
1991-01-19,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,379.7,1907.290039
1991-01-20,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,379.7,1907.290039
1991-01-21,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,379.7,1907.290039
1991-01-22,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,379.03,1894.810059
1991-01-23,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,383.91,1904.959961
1991-01-24,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,391.33,1931.189941
1991-01-25,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,394.28,1939.01001
1991-01-26,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,396.8,1939.959961
1991-01-27,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,396.8,1939.959961
1991-01-28,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,396.8,1939.959961
1991-01-29,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,400.61,1938.900024
1991-01-30,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,408.53,1966.930054
1991-01-31,120000,55302,117940000,65157,24342.2589,252981000,17615,484208,6.91,414.2,1983.530029
1991-02-01,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,417.69,1981.52002
1991-02-02,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,424.8,2011.969971
1991-02-03,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,424.8,2011.969971
1991-02-04,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,424.8,2011.969971
1991-02-05,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,432.2,2028.98999
1991-02-06,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,439.24,2065.899902
1991-02-07,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,435.01,2059.129883
1991-02-08,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,436.8,2073.51001
1991-02-09,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,444.1,2123.72998
1991-02-10,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,444.1,2123.72998
1991-02-11,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,444.1,2123.72998
1991-02-12,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,443.98,2108.719971
1991-02-13,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,447.97,2127.219971
1991-02-14,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,444.31,2103.330078
1991-02-15,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,448.71,2128.389893
1991-02-16,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,450.32,2129.550049
1991-02-17,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,450.32,2129.550049
1991-02-18,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,450.32,2129.550049
1991-02-19,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,450.32,2129.550049
1991-02-20,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,446.02,2106.919922
1991-02-21,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,446.38,2107.030029
1991-02-22,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,448.95,2111.050049
1991-02-23,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,451.09,2120.030029
1991-02-24,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,451.09,2120.030029
1991-02-25,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,451.09,2120.030029
1991-02-26,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,447.71,2095.919922
1991-02-27,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,450.82,2122.570068
1991-02-28,120000,55302,117755000,65157,24342.2589,252981000,17615,484208,6.25,453.05,2122.149902
1991-03-01,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,456.73,2140.02002
1991-03-02,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,461.13,2136.73999
1991-03-03,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,461.13,2136.73999
1991-03-04,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,461.13,2136.73999
1991-03-05,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,473.05,2175.439941
1991-03-06,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,473.8,2173.219971
1991-03-07,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,475.74,2171.419922
1991-03-08,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,475.11,2167.090088
1991-03-09,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,467.15,2157.459961
1991-03-10,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,467.15,2157.459961
1991-03-11,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,467.15,2157.459961
1991-03-12,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,461.4,2141.070068
1991-03-13,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,468.18,2163.389893
1991-03-14,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,467.79,2160.0
1991-03-15,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,466.29,2157.889893
1991-03-16,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,466.27,2149.75
1991-03-17,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,466.27,2149.75
1991-03-18,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,466.27,2149.75
1991-03-19,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,462.81,2121.719971
1991-03-20,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,466.09,2128.600098
1991-03-21,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,464.6,2123.100098
1991-03-22,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,464.15,2126.689941
1991-03-23,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,468.49,2140.02002
1991-03-24,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,468.49,2140.02002
1991-03-25,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,468.49,2140.02002
1991-03-26,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,478.57,2173.429932
1991-03-27,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,482.37,2171.0
1991-03-28,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,482.3,2170.790039
1991-03-29,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,480.86,2150.800049
1991-03-30,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,480.86,2150.800049
1991-03-31,120000,55302,117652000,65157,24342.2589,252981000,17615,484208,6.12,480.86,2150.800049
1991-04-01,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,480.86,2150.800049
1991-04-02,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,491.2,2193.199951
1991-04-03,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,495.05,2192.98999
1991-04-04,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,497.57,2196.47998
1991-04-05,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,495.79,2174.590088
1991-04-06,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,495.65,2190.560059
1991-04-07,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,495.65,2190.560059
1991-04-08,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,495.65,2190.560059
1991-04-09,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,492.46,2164.870117
1991-04-10,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,490.76,2161.47998
1991-04-11,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,499.31,2184.959961
1991-04-12,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,501.62,2200.179932
1991-04-13,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,500.84,2205.570068
1991-04-14,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,500.84,2205.570068
1991-04-15,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,500.84,2205.570068
1991-04-16,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,506.75,2238.560059
1991-04-17,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,511.31,2254.429932
1991-04-18,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,506.62,2244.379883
1991-04-19,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,501.19,2222.919922
1991-04-20,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,494.38,2203.459961
1991-04-21,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,494.38,2203.459961
1991-04-22,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,494.38,2203.459961
1991-04-23,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,496.08,2206.530029
1991-04-24,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,498.45,2211.709961
1991-04-25,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,496.03,2194.050049
1991-04-26,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,494.64,2191.620117
1991-04-27,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,487.74,2163.600098
1991-04-28,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,487.74,2163.600098
1991-04-29,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,487.74,2163.600098
1991-04-30,119900,55302,118109000,65157,24342.2589,252981000,17615,484208,5.91,484.72,2171.530029
1991-05-01,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,487.85,2199.649902
1991-05-02,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,491.13,2202.090088
1991-05-03,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,492.1,2203.570068
1991-05-04,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,491.48,2199.22998
1991-05-05,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,491.48,2199.22998
1991-05-06,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,491.48,2199.22998
1991-05-07,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,491.51,2185.060059
1991-05-08,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,492.51,2190.139893
1991-05-09,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,497.81,2214.98999
1991-05-10,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,493.42,2176.810059
1991-05-11,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,493.93,2181.149902
1991-05-12,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,493.93,2181.149902
1991-05-13,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,493.93,2181.149902
1991-05-14,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,488.79,2153.550049
1991-05-15,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,478.08,2136.949951
1991-05-16,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,481.77,2157.459961
1991-05-17,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,481.38,2158.629883
1991-05-18,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,480.1,2157.780029
1991-05-19,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,480.1,2157.780029
1991-05-20,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,480.1,2157.780029
1991-05-21,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,483.6,2173.959961
1991-05-22,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,487.29,2177.550049
1991-05-23,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,489.6,2172.370117
1991-05-24,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,492.67,2185.169922
1991-05-25,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,497.17,2208.540039
1991-05-26,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,497.17,2208.540039
1991-05-27,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,497.17,2208.540039
1991-05-28,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,497.17,2208.540039
1991-05-29,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,499.05,2214.030029
1991-05-30,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,503.19,2236.340088
1991-05-31,119900,55302,117440000,65157,24342.2589,252981000,17615,484208,5.78,506.11,2252.100098
